text,probability,label
แม่ มันเล่นยังไงกันคะ,0.5588,1
น้องชอบคุมะใช่มั้ยย😍💛❤️,0.5589,1
สอบเสร็จกันรึยังง🤯,0.5589,1
ถ้าบอกว่าอยากไปท่าช้างนี่มีใครเป็นแนวร่วมบ้างอ่ะ??,0.5589999999999999,1
ขอ update วัดพระศรี วัดหลักสี่ ศูนย์ราชการ จะไปจากสะพานใหม่ ไปที่ไหนดีคะ,0.5589999999999999,1
เฟสนุ้งหมีหายไปไหนอะ,0.5589999999999999,1
ทำไมต้องตื่นเต้นทุกครั้งที่ขึ้นรถ ไม่เข้าใจ,0.5591,1
ใครที่เข้านิติศาสตร์เพราะชอบเเล้วเข้าไปก็ยังชอบอยู่บ้าง555,0.5591,1
"ฝนตกหนักมากในกรุงเทพ 
รังสิตเป็นไง #timelapse",0.5591,1
มีใครเป็นเหมือนกันบ้างไหม 😭,0.5592,1
ขอ how to แก้ง่วงในห้องเรียน,0.5592,1
ท่าเรือข้ามฟากศิริราชไปวังหลังเปิดมัยคะ,0.5593,1
Regchula ก็เข้าไม่ได้ หืมมม ละพรุ่งนี้จะ regwar ยังไงเอ่ยยยยย,0.5593,1
อยากไปดูโขนเย็นนี้ ต้องต่อคิวเข้าไปบริเวณด้านในพระเมรุมาศรึเปล่าคะ หรือสามารถดูได้จากข้างนอกเลย,0.5594,1
วันนี้มีอินเตอร์โซนมั้ยอ่าาาา,0.5594,1
ทำไมเดินคนเดียวแล้วมันดูเหงาๆ,0.5595,1
คุณหมอน่ารัก มีแฟนยังครับ,0.5595,1
จะทำยังไงก็แทนเค้าคนนั้นไม่ได้เลยสินะ,0.5596,1
อยากรู้ว่าคัดคนทำค่ายแล้วให้ทุกคนไปสมัครเพื่ออะไร คนที่ไปสมัครเขาก็อยากทำปะ เอาคนเดิมที่ไปค่าย แล้วเอาคนใหม่ไปนิดหน่อย ถ้าแบบนั้นก็ไม่ต้องสมัคร ลำไย บางคนสมัครค่ายไหนก็ได้ไปหมด,0.5596,1
ถ้าคนที่คุณเคยรู้สึกดีๆด้วย แต่เลิกคุยกันไปนานแล้ว ชวนคุณไปที่ๆไม่ใช่แนวของคุณ คุณไม่เคยชินกับอะไรแบบนั้น คุณจะไปมั้ย?,0.5596,1
ปิดเทอมแล้วคึกกันใช่มั้ย notiนี่สั่นรัวมาก,0.5597,1
มีใครชอบกลิ่นห้องแต่งตัวซียูสปอร์ตคอมบ้างง แบบนี่ชอบมากๆกลิ่นสะอาดหอมๆ 😂/สูดดด,0.5598,1
สรุปแกมีใครในใจแล้วใช่มั๊ย แล้วจะกั๊กเราทำไม,0.5599,1
คนเราจะรู้สึกแย่ได้มากขนาดไหนกันครับ..,0.56,1
"ขอแนวทางการอ่านหนังสือหน่อย 
มันเยอะจนจำไม่ไหวแล้วง่า",0.5601,1
ทำไมต้องไปคิดถึงคนใจร้ายที่เค้าไม่เคยคิดถึงเราด้วย ! เกลียดตัวเองจัง,0.5601,1
ถ้าเพื่อนใน zon อยากบอกชอบใครสักคนหนึ่ง..เพื่อนๆจะบอกด้วยวิธีไหนกัน 😅😅,0.5601,1
ตีไหนดีคืนนี้,0.5601,1
Moodle 103 วิชาล่าสุดนี่เช็คได้ที่ไหนง่ะ,0.5601,1
พรุ่งนี้เช้าที่มอมีตรงไหนให้ตักบาตรได้บ้างไหมฮะ,0.5602,1
ถ้ามีเวลา2เดือนต้องเก็บเงินให้ได้เท่ากับค่าขนม1เดือน ใช้วิธีไหนกันคะ เอาแบบไม่อดข้าวน้า เรากินจุด้วย😭😭😭,0.5603,1
"คุณยังจะร้องไห้อยู่ไหม
หากเค้ากำลังหัวเราะ",0.5604,1
ใครยังไม่นอนบ้าง😭,0.5604,1
ทำไมต้องเสียใจมากขนาดนี้ 😢😢,0.5605,1
เธอยังคิดถึงเรื่องของเราอยุ่ไหม..,0.5605,1
เอ๊ะ มันคืออะไรนะ,0.5605,1
กินสตาร์บัคกันบ่อยมั้ยย,0.5606,1
หอ c3ใครมีกรรไกรคมๆให้ยืมบ้างง พรุ่งนี้ก็ด้่ยย,0.5606,1
มีใครมีสรุป tu101 เซค ศุกร์ เช้า บ้างอยากได้ค๊าบ,0.5606,1
โซนนี้มีคนเล่นป๊ะจ๊ะ,0.5606,1
หากคืนนี้มีดาวอยู่ล้านดวง ฉันขอได้ไหมซักดวงช่วยอ่านหนังสือที,0.5606,1
เมื่อไหร่จะชัดเจนสักที,0.5607,1
"มีวิชาไหนน่าลงตอนซัมเมอร์นี้มั้ยครับบบ
โปรดชี้เป้าาาา",0.5608,1
เปิดใจให้กับใครสักคน ทำไมมันยากขนาดนี้นะ,0.5608,1
ปี4 ทำอะไรกันอยู่ ?,0.5608,1
เรียน9โมง ปลุก8 โมง ทันมั้ย,0.5608,1
อยากเที่ยวอะ คืนนี้ไม่มีใครออกไปไหนเลยเหรอ :/,0.5608,1
กินอะไรดีครับ ระหว่างขาหมูกับคอหมูย่าง,0.5608,1
เบื่อเหมือนกันไหมคุณ,0.5609,1
